period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.47,5.47
1,1.0,1.0,13000.0,13000,,,,,1590.0,1590.0,1788.0,1788.0,1313.0,1313.0,4691.0,52871.0,4691.0,4691.0,,,,,1515.0,1515.0,1703.0,1703.0,1250.0,1250.0,4468.0,52648.0,4468.0,4468.0,4.53,10.0
2,2.0,2.0,13000.0,26000,,,,,1590.0,3181.0,1788.0,3576.0,1313.0,2626.0,4691.0,57563.0,4691.0,9383.0,,,,,1442.0,2957.0,1622.0,3325.0,1191.0,2441.0,4255.0,56903.0,4255.0,8723.0,4.53,14.52
3,3.0,3.0,13000.0,39000,,,,,1590.0,4771.0,1788.0,5364.0,1313.0,3939.0,4691.0,62254.0,4691.0,14074.0,,,,,1374.0,4331.0,1545.0,4869.0,1134.0,3576.0,4053.0,60956.0,4053.0,12776.0,4.53,19.05
4,4.0,4.0,13000.0,52000,,,,,1590.0,6361.0,1788.0,7152.0,1313.0,5252.0,4691.0,66945.0,4691.0,18765.0,,,,,1308.0,5639.0,1471.0,6340.0,1080.0,4656.0,3860.0,64815.0,3860.0,16635.0,4.53,23.58
5,5.0,5.0,13000.0,65000,,,,,1590.0,7952.0,1788.0,8940.0,1313.0,6565.0,4691.0,71637.0,4691.0,23457.0,,,,,1246.0,6885.0,1401.0,7741.0,1029.0,5685.0,3676.0,68491.0,3676.0,20311.0,4.53,28.11
6,6.0,6.0,13000.0,78000,,,,,1590.0,9542.0,1788.0,10728.0,1313.0,7878.0,4691.0,76328.0,4691.0,28148.0,,,,,1187.0,8072.0,1334.0,9075.0,980.0,6664.0,3501.0,71992.0,3501.0,23812.0,4.53,32.63
7,7.0,7.0,13000.0,91000,,,,,1590.0,11132.0,1788.0,12516.0,1313.0,9191.0,4691.0,81019.0,4691.0,32839.0,,,,,1130.0,9202.0,1271.0,10346.0,933.0,7598.0,3334.0,75326.0,3334.0,27146.0,4.53,37.16
8,8.0,8.0,13000.0,104000,,,,,1590.0,12723.0,1788.0,14304.0,1313.0,10504.0,4691.0,85711.0,4691.0,37531.0,,,,,1076.0,10279.0,1210.0,11556.0,889.0,8486.0,3175.0,78501.0,3175.0,30321.0,4.53,41.69
9,9.0,9.0,13000.0,117000,,,,,1590.0,14313.0,1788.0,16092.0,1313.0,11817.0,4691.0,90402.0,4691.0,42222.0,,,,,1025.0,11304.0,1153.0,12709.0,846.0,9333.0,3024.0,81525.0,3024.0,33345.0,4.53,46.21
10,10.0,10.0,13000.0,130000,,,,,1590.0,15904.0,1788.0,17880.0,1313.0,13130.0,4691.0,95094.0,4691.0,46914.0,,,,,976.0,12280.0,1098.0,13806.0,806.0,10139.0,2880.0,84405.0,2880.0,36225.0,4.53,50.74
10.7,10.7,10.7,9099.99999999999,139100,,,,,1113.0,17017.0,1252.0,19132.0,919.0,14049.0,3284.0,98378.0,3284.0,50198.0,,,,,660.0,12941.0,743.0,14549.0,545.0,10684.0,1948.0,86354.0,1948.0,38174.0,3.17,53.91
post-use,10.7,11.77,0.0,139100,0,48180,0,0,0.0,17017.0,0.0,19132.0,0.0,14049.0,0.0,98378.0,0.0,50198.0,0,48180,0,0,0.0,12941.0,0.0,14549.0,0.0,10684.0,0.0,86354.0,0.0,38174.0,0.0,53.91
