period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.47,5.47
1,1.0,1.0,13000,13000,,,,,1194.0,1194.0,1788,1788,1313.0,1313.0,4295.0,46750.0,4295.0,4295.0,,,,,1137.0,1137.0,1703.0,1703.0,1250.0,1250.0,4091.0,46545.0,4091.0,4091.0,3.57,9.04
2,2.0,2.0,13000,26000,,,,,1194.0,2389.0,1788,3576,1313.0,2626.0,4295.0,51045.0,4295.0,8591.0,,,,,1083.0,2221.0,1622.0,3325.0,1191.0,2441.0,3896.0,50441.0,3896.0,7987.0,3.57,12.62
3,3.0,3.0,13000,39000,,,,,1194.0,3583.0,1788,5364,1313.0,3939.0,4295.0,55341.0,4295.0,12886.0,,,,,1032.0,3253.0,1545.0,4869.0,1134.0,3576.0,3711.0,54152.0,3711.0,11697.0,3.57,16.19
4,4.0,4.0,13000,52000,,,,,1194.0,4777.0,1788,7152,1313.0,5252.0,4295.0,59636.0,4295.0,17181.0,,,,,983.0,4235.0,1471.0,6340.0,1080.0,4656.0,3534.0,57686.0,3534.0,15231.0,3.57,19.76
5,5.0,5.0,13000,65000,,,,,1194.0,5972.0,1788,8940,1313.0,6565.0,4295.0,63931.0,4295.0,21477.0,,,,,936.0,5171.0,1401.0,7741.0,1029.0,5685.0,3366.0,61051.0,3366.0,18597.0,3.57,23.33
6,6.0,6.0,13000,78000,,,,,1194.0,7166.0,1788,10728,1313.0,7878.0,4295.0,68227.0,4295.0,25772.0,,,,,891.0,6062.0,1334.0,9075.0,980.0,6664.0,3205.0,64256.0,3205.0,21802.0,3.57,26.91
7,7.0,7.0,13000,91000,,,,,1194.0,8361.0,1788,12516,1313.0,9191.0,4295.0,72522.0,4295.0,30068.0,,,,,849.0,6911.0,1271.0,10346.0,933.0,7598.0,3053.0,67309.0,3053.0,24855.0,3.57,30.48
8,8.0,8.0,13000,104000,,,,,1194.0,9555.0,1788,14304,1313.0,10504.0,4295.0,76817.0,4295.0,34363.0,,,,,808.0,7719.0,1210.0,11556.0,889.0,8486.0,2907.0,70216.0,2907.0,27762.0,3.57,34.05
9,9.0,9.0,13000,117000,,,,,1194.0,10749.0,1788,16092,1313.0,11817.0,4295.0,81113.0,4295.0,38658.0,,,,,770.0,8489.0,1153.0,12709.0,846.0,9333.0,2769.0,72985.0,2769.0,30531.0,3.57,37.62
10,10.0,10.0,13000,130000,,,,,1194.0,11944.0,1788,17880,1313.0,13130.0,4295.0,85408.0,4295.0,42954.0,,,,,733.0,9223.0,1098.0,13806.0,806.0,10139.0,2637.0,75622.0,2637.0,33168.0,3.57,41.2
11,11.0,11.0,13000,143000,,,,,1194.0,13138.0,1788,19668,1313.0,14443.0,4295.0,89704.0,4295.0,47249.0,,,,,698.0,9921.0,1045.0,14852.0,768.0,10906.0,2511.0,78134.0,2511.0,35679.0,3.57,44.77
11.5,11.5,11.5,6500,149500,,,,,597.0,13735.0,894,20562,656.0,15100.0,2148.0,91851.0,2148.0,49397.0,,,,,341.0,10262.0,510.0,15362.0,375.0,11281.0,1225.0,79359.0,1225.0,36905.0,1.79,46.55
post-use,11.5,12.65,0,149500,0.0,42454.0,0,0,0.0,13735.0,0,20562,0.0,15100.0,0.0,91851.0,0.0,49397.0,0.0,42454.0,0,0,0.0,10262.0,0.0,15362.0,0.0,11281.0,0.0,79359.0,0.0,36905.0,0.0,46.55
