period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,21700,21700,,,0.0,0.0,0,0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1.0,1.0,13000,13000,,,,,1475.0,1475.0,1788,1788,1313.0,1313.0,4576.0,26276.0,4576.0,4576.0,,,,,1404.0,1404.0,1703.0,1703.0,1250.0,1250.0,4358.0,26058.0,4358.0,4358.0,3.46,8.93
2,2.0,2.0,13000,26000,,,,,1475.0,2949.0,1788,3576,1313.0,2626.0,4576.0,30851.0,4576.0,9151.0,,,,,1337.0,2742.0,1622.0,3325.0,1191.0,2441.0,4150.0,30208.0,4150.0,8508.0,3.46,12.39
3,3.0,3.0,13000,39000,,,,,1475.0,4424.0,1788,5364,1313.0,3939.0,4576.0,35427.0,4576.0,13727.0,,,,,1274.0,4015.0,1545.0,4869.0,1134.0,3576.0,3953.0,34160.0,3953.0,12460.0,3.46,15.85
4,4.0,4.0,13000,52000,,,,,1475.0,5898.0,1788,7152,1313.0,5252.0,4576.0,40002.0,4576.0,18302.0,,,,,1213.0,5229.0,1471.0,6340.0,1080.0,4656.0,3764.0,37925.0,3764.0,16225.0,3.46,19.31
5,5.0,5.0,13000,65000,,,,,1475.0,7373.0,1788,8940,1313.0,6565.0,4576.0,44578.0,4576.0,22878.0,,,,,1155.0,6384.0,1401.0,7741.0,1029.0,5685.0,3585.0,41510.0,3585.0,19810.0,3.46,22.77
6,6.0,6.0,13000,78000,,,,,1475.0,8847.0,1788,10728,1313.0,7878.0,4576.0,49153.0,4576.0,27453.0,,,,,1100.0,7484.0,1334.0,9075.0,980.0,6664.0,3414.0,44924.0,3414.0,23224.0,3.46,26.23
7,7.0,7.0,13000,91000,,,,,1475.0,10322.0,1788,12516,1313.0,9191.0,4576.0,53729.0,4576.0,32029.0,,,,,1048.0,8532.0,1271.0,10346.0,933.0,7598.0,3252.0,48176.0,3252.0,26476.0,3.46,29.69
8,8.0,8.0,13000,104000,,,,,1475.0,11796.0,1788,14304,1313.0,10504.0,4576.0,58304.0,4576.0,36604.0,,,,,998.0,9530.0,1210.0,11556.0,889.0,8486.0,3097.0,51273.0,3097.0,29573.0,3.46,33.14
9,9.0,9.0,13000,117000,,,,,1475.0,13271.0,1788,16092,1313.0,11817.0,4576.0,62880.0,4576.0,41180.0,,,,,950.0,10481.0,1153.0,12709.0,846.0,9333.0,2949.0,54222.0,2949.0,32522.0,3.46,36.6
10,10.0,10.0,13000,130000,,,,,1475.0,14745.0,1788,17880,1313.0,13130.0,4576.0,67455.0,4576.0,45755.0,,,,,905.0,11386.0,1098.0,13806.0,806.0,10139.0,2809.0,57031.0,2809.0,35331.0,3.46,40.06
11,11.0,11.0,13000,143000,,,,,1475.0,16220.0,1788,19668,1313.0,14443.0,4576.0,72031.0,4576.0,50331.0,,,,,862.0,12248.0,1045.0,14852.0,768.0,10906.0,2675.0,59706.0,2675.0,38006.0,3.46,43.52
11.5,11.5,11.5,6500,149500,,,,,737.0,16957.0,894,20562,656.0,15100.0,2288.0,74318.0,2288.0,52618.0,,,,,421.0,12669.0,510.0,15362.0,375.0,11281.0,1305.0,61011.0,1305.0,39311.0,1.73,45.25
post-use,11.5,12.65,0,149500,0,21700,0,0,0.0,16957.0,0,20562,0.0,15100.0,0.0,74318.0,0.0,52618.0,0,21700,0,0,0.0,12669.0,0.0,15362.0,0.0,11281.0,0.0,61011.0,0.0,39311.0,0.0,45.25
